step,hp_metric,lr-AdamW,lr-AdamW-1,lr-AdamW-2,train/G_total,train/G_l2,train/G_lpips,train/G_gan_sem,train/G_gan_tex,train/D_tex_grad_norm,train/D_sem_total,train/D_sem_real,train/D_sem_fake,train/D_tex_total,train/D_tex_real,train/D_tex_fake,train/D_total,epoch
2299,,,,,-1.8260173797607422,0.017316259443759918,0.1353759765625,0.5212903618812561,-2.5,2039399.5,3.769629955291748,1.8957428932189941,1.8738871812820435,0.37799394130706787,1.2600675821304321,-0.6220060586929321,4.1476240158081055,0.0
2319,,,,,-1.8260173797607422,0.017316259443759918,0.1353759765625,0.5212903618812561,-2.5,3877719.25,3.568530559539795,2.223801374435425,1.3447291851043701,1.967740774154663,0.8617141246795654,0.8294549584388733,5.536271095275879,0.0
2339,,,,,-1.8260173797607422,0.017316259443759918,0.1353759765625,0.5212903618812561,-2.5,813446.125,3.4624404907226562,2.2012343406677246,1.261206030845642,1.4290225505828857,-0.42902249097824097,-1.5922658443450928,4.891463279724121,0.0
2359,,,,,-1.8260173797607422,0.017316259443759918,0.1353759765625,0.5212903618812561,-2.5,1029746.0,3.6074626445770264,2.017193555831909,1.5902690887451172,2.3286807537078857,-1.3286807537078857,-2.0383615493774414,5.936143398284912,0.0
2379,,,,,-1.8260173797607422,0.017316259443759918,0.1353759765625,0.5212903618812561,-2.5,1459121.5,3.816620349884033,1.8928415775299072,1.923778772354126,0.9008123874664307,1.2316168546676636,-0.09918762743473053,4.717432975769043,0.0
2399,,,,,-1.8260173797607422,0.017316259443759918,0.1353759765625,0.5212903618812561,-2.5,2120385.25,3.3836774826049805,1.8466613292694092,1.5370162725448608,1.8143694400787354,-0.8143694400787354,-1.667643666267395,5.198046684265137,0.0
2419,,,,,-1.8260173797607422,0.017316259443759918,0.1353759765625,0.5212903618812561,-2.5,918959.875,3.37101674079895,1.980442762374878,1.3905739784240723,1.30440354347229,0.30533602833747864,-0.3902604579925537,4.67542028427124,0.0
2439,,,,,-1.8260173797607422,0.017316259443759918,0.1353759765625,0.5212903618812561,-2.5,1360968.75,3.3927316665649414,2.134805202484131,1.2579264640808105,1.3656498193740845,0.9560408592224121,0.32169070839881897,4.758381366729736,0.0
2459,,,,,-1.8260173797607422,0.017316259443759918,0.1353759765625,0.5212903618812561,-2.5,793925.0625,3.372856616973877,2.1326887607574463,1.2401679754257202,1.8114776611328125,-0.2718465030193329,-0.460368812084198,5.1843342781066895,0.0
2479,,,,,-1.8260173797607422,0.017316259443759918,0.1353759765625,0.5212903618812561,-2.5,811359.875,3.4447364807128906,1.849446177482605,1.595290184020996,0.0,1.1944570541381836,-1.4858431816101074,3.4447364807128906,0.0
2499,,,,,-1.8260173797607422,0.017316259443759918,0.1353759765625,0.5212903618812561,-2.5,852158.125,3.4642529487609863,2.2600340843200684,1.204218864440918,0.7163151502609253,0.2836848497390747,-1.3147684335708618,4.180568218231201,0.0
2519,,,,,-1.8260173797607422,0.017316259443759918,0.1353759765625,0.5212903618812561,-2.5,1025398.1875,3.8520658016204834,2.160883903503418,1.6911818981170654,1.0678858757019043,0.6349523663520813,-0.2971617877483368,4.919951438903809,0.0
2539,,,,,-1.8260173797607422,0.017316259443759918,0.1353759765625,0.5212903618812561,-2.5,1671268.25,3.6205296516418457,2.4897122383117676,1.1308172941207886,1.5828711986541748,0.09292742609977722,-0.3242013156414032,5.203400611877441,0.0
2559,,,,,-1.8260173797607422,0.017316259443759918,0.1353759765625,0.5212903618812561,-2.5,2137194.25,3.5901269912719727,2.2533955574035645,1.3367313146591187,1.7525439262390137,0.13177737593650818,-0.11567872762680054,5.342670917510986,0.0
2579,,,,,-1.8260173797607422,0.017316259443759918,0.1353759765625,0.5212903618812561,-2.5,442829.625,3.9039316177368164,2.7990522384643555,1.1048794984817505,1.3610050678253174,0.5156828761100769,-0.12331203371286392,5.264936447143555,0.0
2599,,,,,-1.8260173797607422,0.017316259443759918,0.1353759765625,0.5212903618812561,-2.5,2454244.25,3.32846736907959,1.779040813446045,1.5494264364242554,1.758937120437622,-0.33525577187538147,-0.5763186812400818,5.087404251098633,0.0
2619,,,,,-1.8260173797607422,0.017316259443759918,0.1353759765625,0.5212903618812561,-2.5,1310488.25,3.4090378284454346,1.8076450824737549,1.6013927459716797,1.5866267681121826,-0.5866267085075378,-1.1947886943817139,4.995664596557617,0.0
2639,,,,,-1.8260173797607422,0.017316259443759918,0.1353759765625,0.5212903618812561,-2.5,5259424.0,3.806692361831665,2.132575511932373,1.674116849899292,1.0234532356262207,-0.02345329523086548,-1.7055153846740723,4.830145835876465,0.0
2659,,,,,-1.8260173797607422,0.017316259443759918,0.1353759765625,0.5212903618812561,-2.5,929993.5,3.5317320823669434,2.12194561958313,1.4097864627838135,0.07231521606445312,0.9276847839355469,-1.343447208404541,3.6040472984313965,0.0
2679,,,,,-1.8260173797607422,0.017316259443759918,0.1353759765625,0.5212903618812561,-2.5,2328512.75,3.5318806171417236,2.182034492492676,1.3498461246490479,0.10040879249572754,1.3872978687286377,-0.8995912075042725,3.632289409637451,0.0
2699,,,,,-1.8260173797607422,0.017316259443759918,0.1353759765625,0.5212903618812561,-2.5,2599104.25,3.4291152954101562,2.1096253395080566,1.3194899559020996,1.6148276329040527,1.2134125232696533,0.6148276925086975,5.043942928314209,0.0
2719,,,,,-1.8260173797607422,0.017316259443759918,0.1353759765625,0.5212903618812561,-2.5,3914609.25,3.452620506286621,2.2654788494110107,1.1871416568756104,0.4981861114501953,0.8366725444793701,-0.6651413440704346,3.9508066177368164,0.0
2739,,,,,-1.8260173797607422,0.017316259443759918,0.1353759765625,0.5212903618812561,-2.5,1075472.375,3.355360507965088,2.0299184322357178,1.3254421949386597,1.6403765678405762,1.4506945610046387,0.6403765082359314,4.995737075805664,0.0
2759,,,,,-1.8260173797607422,0.017316259443759918,0.1353759765625,0.5212903618812561,-2.5,1155067.375,3.601876735687256,1.969238042831421,1.6326385736465454,2.267630100250244,-1.2676299810409546,-1.4702447652816772,5.8695068359375,0.0
2779,,,,,-1.8260173797607422,0.017316259443759918,0.1353759765625,0.5212903618812561,-2.5,2822930.0,3.4605822563171387,1.9379150867462158,1.5226672887802124,0.2722243070602417,1.1034729480743408,-0.7277756929397583,3.73280668258667,0.0
2799,,,,,-1.8260173797607422,0.017316259443759918,0.1353759765625,0.5212903618812561,-2.5,3273440.0,3.393542766571045,2.143374443054199,1.2501682043075562,0.0,1.3128371238708496,-1.0091774463653564,3.393542766571045,0.0
2819,,,,,-1.8260173797607422,0.017316259443759918,0.1353759765625,0.5212903618812561,-2.5,617796.5625,3.2232182025909424,1.9736582040786743,1.249559998512268,0.596298336982727,0.40370166301727295,-1.0837371349334717,3.819516658782959,0.0
2839,,,,,-1.8260173797607422,0.017316259443759918,0.1353759765625,0.5212903618812561,-2.5,1857956.875,3.1439337730407715,1.8964743614196777,1.2474595308303833,0.5577030181884766,1.1940556764602661,-0.4422970116138458,3.701636791229248,0.0
2859,,,,,-1.8260173797607422,0.017316259443759918,0.1353759765625,0.5212903618812561,-2.5,2033211.5,3.363828659057617,1.9455864429473877,1.4182422161102295,0.807895839214325,0.19210414588451385,-2.1415064334869385,4.171724319458008,0.0
2879,,,,,-1.8260173797607422,0.017316259443759918,0.1353759765625,0.5212903618812561,-2.5,2185515.5,3.63305926322937,2.1632237434387207,1.4698355197906494,1.6462819576263428,-0.5563499927520752,-0.9100680351257324,5.279341220855713,0.0
2899,,,,,-1.8260173797607422,0.017316259443759918,0.1353759765625,0.5212903618812561,-2.5,1375227.0,3.416940450668335,1.9344508647918701,1.4824895858764648,0.43873119354248047,0.5612688064575195,-2.3199312686920166,3.8556716442108154,0.0
2919,,,,,-1.8260173797607422,0.017316259443759918,0.1353759765625,0.5212903618812561,-2.5,1968224.125,3.428483486175537,2.092513084411621,1.3359705209732056,2.553071975708008,-0.34267234802246094,0.21039962768554688,5.981555461883545,0.0
2939,,,,,-1.8260173797607422,0.017316259443759918,0.1353759765625,0.5212903618812561,-2.5,2242783.0,3.9239678382873535,1.8064675331115723,2.1175003051757812,1.649262547492981,-0.649262547492981,-1.0020469427108765,5.573230266571045,0.0
2959,,,,,-1.8260173797607422,0.017316259443759918,0.1353759765625,0.5212903618812561,-2.5,1962019.0,3.4291281700134277,2.1177806854248047,1.3113476037979126,1.106581449508667,-0.10658147186040878,-2.7753255367279053,4.535709381103516,0.0
2979,,,,,-1.8260173797607422,0.017316259443759918,0.1353759765625,0.5212903618812561,-2.5,3511089.25,3.298417806625366,2.117307186126709,1.1811106204986572,1.8034915924072266,-0.7806935906410217,-0.9772019386291504,5.101909637451172,0.0
2999,,,,,-1.8260173797607422,0.017316259443759918,0.1353759765625,0.5212903618812561,-2.5,1334648.625,3.4012370109558105,2.2261886596679688,1.1750484704971313,3.05436372756958,-1.543407678604126,-0.4890439808368683,6.455600738525391,0.0
3019,,,,,-1.8260173797607422,0.017316259443759918,0.1353759765625,0.5212903618812561,-2.5,3489294.5,3.3378255367279053,2.1280882358551025,1.2097373008728027,0.06486350297927856,1.0313769578933716,-0.9351364970207214,3.402688980102539,0.0
3039,,,,,-1.8260173797607422,0.017316259443759918,0.1353759765625,0.5212903618812561,-2.5,7230291.0,3.9266862869262695,1.9335925579071045,1.993093729019165,2.022075891494751,1.371185541152954,1.022075891494751,5.948761940002441,0.0
3059,,,,,-1.8260173797607422,0.017316259443759918,0.1353759765625,0.5212903618812561,-2.5,2447897.5,3.6934778690338135,2.0282089710235596,1.665268898010254,1.5114177465438843,0.7993041276931763,0.3107219338417053,5.204895496368408,0.0
3079,,,,,-1.8260173797607422,0.017316259443759918,0.1353759765625,0.5212903618812561,-2.5,1327570.625,3.219635009765625,1.9215809106826782,1.2980542182922363,0.0658259391784668,0.9341740608215332,-2.1695685386657715,3.285460948944092,0.0
3099,,,,,-1.8260173797607422,0.017316259443759918,0.1353759765625,0.5212903618812561,-2.5,3860688.75,3.418903350830078,2.147653579711914,1.2712498903274536,0.46783435344696045,0.5321656465530396,-1.151950716972351,3.886737823486328,0.0
3119,,,,,-1.8260173797607422,0.017316259443759918,0.1353759765625,0.5212903618812561,-2.5,2687271.25,3.5462088584899902,2.151508331298828,1.3947004079818726,1.8065909147262573,-0.29046201705932617,-0.48387107253074646,5.352799892425537,0.0
3139,,,,,-1.8260173797607422,0.017316259443759918,0.1353759765625,0.5212903618812561,-2.5,812250.625,3.447282552719116,2.069423198699951,1.377859354019165,0.0,1.37400221824646,-1.6215407848358154,3.447282552719116,0.0
3159,,,,,-1.8260173797607422,0.017316259443759918,0.1353759765625,0.5212903618812561,-2.5,592439.875,3.472184896469116,2.1531572341918945,1.3190276622772217,1.347752332687378,0.12852048873901367,-0.5237271785736084,4.819937229156494,0.0
3179,,,,,-1.8260173797607422,0.017316259443759918,0.1353759765625,0.5212903618812561,-2.5,3440370.0,3.207076072692871,1.9473474025726318,1.2597286701202393,2.017813205718994,-1.0178132057189941,-1.1931116580963135,5.224889278411865,0.0
3199,,,,,-1.8260173797607422,0.017316259443759918,0.1353759765625,0.5212903618812561,-2.5,2309885.75,3.381885528564453,1.86622154712677,1.5156641006469727,0.31625163555145264,0.6837483644485474,-3.0853378772735596,3.6981372833251953,0.0
